dataset,model,type,validation.rouge1,validation.rouge2,validation.rougeL,validation.rougeLsum,validation.bertscore_f1,validation.bertscore_precision,validation.bertscore_recall,test.rouge1,test.rouge2,test.rougeL,test.rougeLsum,test.bertscore_f1,test.bertscore_precision,test.bertscore_recall,test.total_time
cnn_dailymail,opt-13b,beam search,0.4149633639812512,0.1991171470974581,0.3037915094309711,0.39086534510567345,0.876301658409898,0.8793264992775456,0.8737188064923851,0.4030616311119899,0.19161662163318804,0.28820874957793063,0.37710138751038297,0.8758845432990333,0.8794827488176306,0.8727603832791125,45827.525559425354
cnn_dailymail,opt-13b,grouped beam search,0.4066056781438874,0.1969242096047853,0.3026398447952431,0.3838038732631108,0.8762646548209652,0.8814900491827278,0.8715228323013552,0.3993900346183531,0.19036003750121372,0.2864750741910598,0.3735148099139435,0.8752928826981723,0.8801502858104746,0.8709345660485408,67497.8249847889
cnn_dailymail,opt-13b,top-p nucleus top-k sampling,0.398052027626423,0.17020482155530176,0.2768373550540414,0.3718416277833091,0.8758584914668914,0.8780978001574035,0.8740496846937365,0.39404452976150534,0.16998573091903363,0.2679726356368638,0.3693042945759477,0.8749465450415073,0.8771082026995173,0.8731791869333739,31780.03893184662
cnn_dailymail,opt-13b,beam search multinomial sampling,0.37635005655240816,0.15064598070508695,0.2634493016522491,0.3544104308547469,0.8755329655062768,0.8884488023737426,0.8632984699741486,0.3653786496646356,0.14082846105811356,0.25200782606593725,0.341071306271025,0.8728208238885435,0.8855152563974755,0.8608727057476429,40460.318073272705
cnn_dailymail,opt-13b,greedy decoding,0.3882248754446941,0.14939169360422555,0.2738848424596271,0.36987161497660936,0.873153721132586,0.8751584951595593,0.8714469132884857,0.38615523630584203,0.14875319621924038,0.2618202781330849,0.3619868561154168,0.8725714752097827,0.8762500921318149,0.8692591899789339,30697.505845546722
cnn_dailymail,opt-13b,top-p nucleus multinomial sampling,0.36970709642685257,0.1383222215032166,0.24168133166711248,0.3414699958401648,0.8691227147656102,0.8779249915512659,0.8607571797986184,0.35576023864453765,0.13631370770275658,0.2401657383351379,0.330787639833411,0.8681091504246798,0.8767028530946078,0.85997357469489,23572.18393778801
cnn_dailymail,opt-13b,truncation multinomial sampling,0.3667953083354447,0.12345217626061347,0.24700111608437403,0.3439255411515264,0.8676720396164925,0.8723437004191901,0.8634085738530723,0.3603199205196066,0.11847090191778448,0.2342896398178167,0.33494170872558865,0.8671974231847939,0.8710990764498189,0.8636619772909878,30099.085471630096
cnn_dailymail,opt-13b,top-k sampling,0.35826571593796497,0.11815944459652747,0.23814575168820817,0.33452826290627125,0.8652989031166158,0.8685911560571322,0.8623594128957359,0.35670472550222043,0.11570514507482027,0.23093256670581874,0.3309199824306748,0.8666305534680565,0.8701438794954949,0.863473461042553,30331.141859531403
cnn_dailymail,opt-13b,multinomial sampling,0.3390166434827629,0.11959794995547574,0.21958114838038253,0.31420370487058263,0.8628619114557902,0.8651185144660294,0.8608957593159009,0.3454608186618283,0.12239245780016317,0.22465674462425753,0.3198509834230341,0.8650995603504819,0.8677542121214299,0.8627987177966757,30244.688861846924
cnn_dailymail,opt-30b,grouped beam search,0.4324941706510219,0.20935395902011933,0.31668598961984,0.4099713820507077,0.8813837670510815,0.8813054978206594,0.8818858567104545,0.4135292310628954,0.1952279910944446,0.29316056078099767,0.3889947061982961,0.8785794354496798,0.8801999804313766,0.8773607919490416,123190.7961344719
cnn_dailymail,opt-30b,beam search top-k sampling,0.4274238547936855,0.20768478279720787,0.31084381318829224,0.404878218564954,0.8804716185856891,0.8739329602128716,0.8875448235901453,0.4040087340989771,0.1881273305839542,0.28138520716420196,0.37862401271940327,0.8756181006512753,0.8699849403341716,0.8817401146736532,115191.41754937172
cnn_dailymail,opt-30b,beam search,0.3778741193352262,0.15206784654640662,0.2672398058653406,0.3576455786057508,0.8768078768125145,0.8888918924075301,0.8654369949012675,0.3827101931904543,0.15215148303378423,0.26401246165409337,0.3578264145666421,0.8752917555220391,0.8861224940668017,0.8650939701301521,71893.30775618553
cnn_dailymail,opt-30b,contrastive search,0.40664433940568845,0.19051798301027364,0.2986776237290737,0.38663345638515645,0.8755220668290251,0.8833876732856997,0.8681178368547912,0.40071921090418816,0.18594855364897311,0.2857501738423587,0.37683760902049035,0.8751873726062295,0.8830907740764854,0.8677543850263796,65830.04793477058
cnn_dailymail,opt-30b,greedy decoding,0.3942480370244698,0.15480421241606943,0.27634540268536967,0.37193951931528335,0.8736257277509217,0.8768902920907543,0.8706591513849073,0.3916492285920493,0.15316303915228183,0.2660880137288162,0.36709857079738406,0.8731667878168488,0.8770646997992663,0.8696160738825395,49386.86555671692
cnn_dailymail,opt-30b,beam search multinomial sampling,0.355843481316378,0.13980945311094745,0.2610286705388723,0.33266772642957854,0.8735358881694014,0.8897193067817277,0.8582888078945939,0.3533325236005099,0.1274840550000337,0.24378406357528126,0.3285638855880578,0.8716790268531295,0.887226111100424,0.8570137511566235,114614.91377162933
cnn_dailymail,opt-30b,top-p nucleus top-k sampling,0.3802516223813457,0.14155858053359072,0.25402075477214936,0.35668315816529983,0.8720476691440869,0.8743458614554457,0.8701183763883447,0.38155403643343366,0.14247874550220488,0.25464698147522913,0.3568954739349421,0.8716949805746032,0.8746163026981232,0.8691264050134297,52642.01861023903
cnn_dailymail,opt-30b,truncation multinomial sampling,0.38659507751209066,0.13803237021054854,0.25770095382064584,0.3577421881230457,0.8719918958602413,0.873442756232395,0.8708109797969941,0.36484872704219173,0.12162905722339756,0.23719069306175328,0.3390120150041316,0.8676632308425765,0.8707613977611192,0.8649182170946587,51021.11412549019
cnn_dailymail,opt-30b,top-p nucleus multinomial sampling,0.3520214992636414,0.11884289197380662,0.23275082887952125,0.3308364328167996,0.8657226421499765,0.8702961142345141,0.8615146362653343,0.3478359751519673,0.10756875861545127,0.22279562878735218,0.32158116497480305,0.8644743152517657,0.8680168728996149,0.8612601301117674,48859.41101074219
cnn_dailymail,opt-30b,multinomial sampling,0.35412228413336144,0.11708699386214494,0.23421302494742363,0.33421477417566753,0.8648443766819534,0.8676811116997913,0.8623185016775644,0.3637334095400833,0.12035100747743002,0.23677445410332248,0.33817112359588686,0.867641994526097,0.8706442738507474,0.864979363066754,50725.86934328079
cnn_dailymail,opt-30b,top-k sampling,0.33060785295172235,0.09818568113655933,0.2158063881842674,0.30668863897626386,0.8611484868552095,0.8634839948787484,0.8592738227177692,0.32940953610026735,0.09377614982189511,0.20633024927476093,0.30319936079310417,0.8607291047587116,0.8623180982914059,0.859483962558002,53522.03362059593
samsum,opt-125m,beam search top-k sampling,0.4267100454005218,0.18040301967527245,0.354935074298367,0.353364726556568,0.9032049657386026,0.9079910833158611,0.8990481282457893,0.42366126976206353,0.18795881685966542,0.34898191434509934,0.3491561743330005,0.9007798763712975,0.906743291387919,0.895386224264627,134.53163933753967
samsum,opt-125m,beam search,0.4085686555877812,0.17767221907426217,0.33579823157445954,0.3350304355305762,0.9026718941735633,0.9149353150968198,0.891196467258312,0.41511630966404656,0.1812304372275631,0.34595776220328955,0.3467483743517641,0.9022062706859993,0.9142200195017898,0.890918794277969,283.62993812561035
samsum,opt-125m,grouped beam search,0.40076585450369906,0.1709026560940074,0.3227216048694759,0.322852657314522,0.9010624473477588,0.913248313061985,0.8896439561137447,0.41073105295172624,0.1743024513124784,0.3401248370689772,0.34077904092829325,0.9013148910833366,0.9140314306968298,0.8893523540834513,380.2967436313629
samsum,opt-125m,beam search multinomial sampling,0.37384198612005604,0.15756576385731155,0.3161087525205528,0.31644917566736885,0.9005986246061913,0.9153447673644548,0.8867731167946333,0.3962439160298439,0.1671213459854052,0.33208693741913103,0.3323699683704821,0.9000113737452161,0.9153107051738744,0.8856212027343638,489.7935357093811
samsum,opt-125m,contrastive search,0.38352766674627026,0.1423890671027677,0.30732692886452795,0.3070711246022936,0.8981505610324718,0.9050265889108917,0.891839607262317,0.41532946153262823,0.1756156273593717,0.33845923246226844,0.338726649541073,0.8998149679985094,0.9085157271269914,0.8917149180894369,148.7986810207367
samsum,opt-125m,greedy decoding,0.37341799773957934,0.1454483747409001,0.30660999842368986,0.30645016623124344,0.8978464721161642,0.9047850804564394,0.8915727513807791,0.41243203667487716,0.17534557682770113,0.33848476563690655,0.33898344935349317,0.8987493065978436,0.9066578605381705,0.8914094768892132,40.50841569900513
samsum,opt-125m,multinomial sampling,0.3763705312678025,0.1283377048343709,0.29878563512774803,0.2996469632662977,0.8958796527650621,0.9008250170283847,0.891502406862047,0.3987516373419119,0.1551550298607098,0.31604494741710454,0.3168016413727127,0.895445314810244,0.9014664980809185,0.8899370316184048,44.94545102119446
samsum,opt-125m,top-p nucleus top-k sampling,0.38373833804830293,0.14210114373475044,0.31182280988827515,0.3115495271885331,0.894879204991423,0.8998012638386385,0.890456779503528,0.3960666769014527,0.1524033371872829,0.31486415661811873,0.31512871601910153,0.8955151908126943,0.9015250997811156,0.8900078636240464,110.85844588279724
samsum,opt-125m,truncation multinomial sampling,0.3651419845051023,0.11849479063458479,0.280160079207909,0.27919775288901477,0.894307530220644,0.8957084130357813,0.8934908067738568,0.36715881345577067,0.12667336199670926,0.2857858660069526,0.2860526437333972,0.8904241438459273,0.8937316438653967,0.8875655667976873,52.28600716590881
samsum,opt-125m,top-p nucleus multinomial sampling,0.3465617809554204,0.10010551545661014,0.25807957394834125,0.2585069393816858,0.8864791967250683,0.8884064643471329,0.884847347383146,0.3527331247754998,0.1137947424089171,0.26816084564743986,0.2681285152708747,0.8858918267437536,0.8888058580176152,0.8834330612777644,123.05047106742859
samsum,opt-125m,top-k sampling,0.33068257435378623,0.08973195442697651,0.2393081814585769,0.23965572810649283,0.8849349095497603,0.8837730207560975,0.8865592494423007,0.3491352370026457,0.1052122458620694,0.2622574237218501,0.2631157696991234,0.8850336515132033,0.8854946745912089,0.8849491932598808,132.03594326972961
samsum,opt-350m,beam search,0.44284991037084087,0.21555220585270454,0.3785563815130768,0.3792037732029595,0.9085802884749424,0.9180615014500089,0.899739717995679,0.4610120940493093,0.22632598567833753,0.3880054454223827,0.3882775898077183,0.9097244106369577,0.9199094664628398,0.9002376560472015,435.59483551979065
samsum,opt-350m,beam search top-k sampling,0.4583615258152171,0.2152316828083105,0.38569511136389156,0.3863303009982882,0.907069938418306,0.9092747620594355,0.9053237313105736,0.45947337400703514,0.21197377905870435,0.37415920178325185,0.37442921770370585,0.9074451241446647,0.9094227341359643,0.9059752621056832,409.8293631076813
samsum,opt-350m,grouped beam search,0.42163804263297433,0.1870161196279556,0.3539464402934283,0.35438362061454043,0.9059309863749846,0.9162391858336366,0.8962371349334717,0.446561821327627,0.19948266365582712,0.36789034259292847,0.36819362649474163,0.9066140416632059,0.9172253809569083,0.896651480369661,626.3239517211914
samsum,opt-350m,beam search multinomial sampling,0.40205900370989855,0.17998689953820163,0.3472043570531966,0.34720056330614535,0.9040635485707977,0.9154985311590595,0.8932893033380862,0.432017533853818,0.19232215899535504,0.3584610839045209,0.35806128063455045,0.9061412782168359,0.9183473537547538,0.894665222392123,817.195999622345
samsum,opt-350m,greedy decoding,0.4282833719612758,0.18386778184397895,0.35530587625544274,0.35457556827399095,0.9024583763546414,0.9068582661357927,0.8986294895042608,0.43636553548817736,0.18871114914134854,0.35689898418775845,0.35679704289590697,0.9040095231908581,0.9098470877669524,0.898704279255081,209.40771436691284
samsum,opt-350m,contrastive search,0.4223403928750985,0.17516285821226957,0.34704069654937864,0.3462346988554307,0.90186866271643,0.9053699565522465,0.8989348095140339,0.44093367195726,0.19023290970580897,0.3591129212435908,0.3590914465951842,0.9041303359836304,0.9091647491495833,0.8996094899008708,911.3087964057922
samsum,opt-350m,multinomial sampling,0.41162095068302645,0.1585978362238617,0.3311257120813227,0.33101631478158194,0.9007306474226492,0.9045160552601755,0.8974100321899225,0.42532778616873557,0.17601372692188821,0.34273121364660236,0.34283178173611595,0.901685610941187,0.9056914930524116,0.898182172696669,162.8892834186554
samsum,opt-350m,top-p nucleus top-k sampling,0.4081947718757097,0.14958670748485525,0.3215072747153622,0.3207541150085979,0.8999031870453446,0.9029473184067526,0.8973541325993009,0.42624045398031213,0.17455704572291075,0.3406577378588069,0.3402737521842999,0.9016444308999403,0.9056457401923061,0.8981631471706106,186.04301071166992
samsum,opt-350m,truncation multinomial sampling,0.3793029939460234,0.12550851677112104,0.29133739630052025,0.29087472122505964,0.8942098411512963,0.8961317877710602,0.8927335098937705,0.40268040681536765,0.1576972128354026,0.31887226199242086,0.3189258250900721,0.8974457243423322,0.9006472767782153,0.8947119464658847,238.37811255455017
samsum,opt-350m,top-p nucleus multinomial sampling,0.38247905943001514,0.12072901665114982,0.28561524817289197,0.2863202216755435,0.8941613214987295,0.8950484093324638,0.8937404913666808,0.40322893207564875,0.15058568346526066,0.3137047612662611,0.31373608232104727,0.8973488013677399,0.899665862503797,0.8954859350481604,189.33287978172302
samsum,opt-350m,top-k sampling,0.36834796612295495,0.11426387573223283,0.27680284993857773,0.2769784787668683,0.8922949256720366,0.8931344438482214,0.8918160288422196,0.36677239782373894,0.12671319025638939,0.28177652927633046,0.28188709003800905,0.8891352367051791,0.8891122288756318,0.8895526239432403,268.0511212348938
samsum,opt-1.3b,grouped beam search,0.4925207140072928,0.25475609101632835,0.417673350348106,0.4186510598646216,0.9159264557155562,0.9240382931850575,0.9084424369129134,0.48660568305544183,0.25396018157569106,0.41568367553232033,0.4152330420860507,0.9151565729480087,0.9246485177996103,0.9063635209395626,678.0058488845825
samsum,opt-1.3b,beam search,0.482893540773936,0.24347589643072076,0.4084679794622684,0.4085502805713538,0.9143330403316168,0.9212843481405282,0.9079845128235994,0.49473549669119266,0.2586009897432968,0.4200524440692193,0.4197924227781117,0.915615085935418,0.9228496026789021,0.9090344809787178,419.849308013916
samsum,opt-1.3b,beam search top-k sampling,0.4874202212101861,0.24523554143707016,0.4050178887945174,0.4059423626797687,0.9130928170533827,0.9144602027940162,0.9122802195725618,0.49335826749240186,0.24447138728495,0.4068765023832351,0.4068178905006873,0.914115880216871,0.9156826886647496,0.9130831563865746,623.6017007827759
samsum,opt-1.3b,contrastive search,0.485082181953969,0.24080050863096752,0.40283039455298386,0.40550566149120104,0.9126468712900891,0.9159174671879521,0.9099026447460975,0.48384841607711715,0.24248314097551218,0.40658789067363416,0.4063819074097771,0.912983134843782,0.9188017107919313,0.9077367711270976,537.5822985172272
samsum,opt-1.3b,beam search multinomial sampling,0.4628733948667616,0.2371014294643089,0.3956770980327675,0.39753344252061207,0.9120190570383896,0.9232705367936028,0.9015353263160328,0.47562486895927614,0.245704880061403,0.40596705851544934,0.40578575401145756,0.9137651791502704,0.9242622250456805,0.9040137233897152,919.3940100669861
samsum,opt-1.3b,greedy decoding,0.4471065517412755,0.20011101923057734,0.37289205272029746,0.37421579167660224,0.9061927346535671,0.9086120150707386,0.9042696768854871,0.4530132616419449,0.2112856145577849,0.37247496602603014,0.37256690627121036,0.9069362508362757,0.9115185521461151,0.902838755439926,290.737726688385
samsum,opt-1.3b,top-p nucleus top-k sampling,0.4401835915937897,0.1907964421100796,0.3645181595185104,0.36517427809852443,0.9051524496372835,0.9059577650494046,0.9048385046146534,0.4429640336616012,0.18353551660765388,0.3531370700003149,0.35292910192334526,0.9057783662035643,0.9086132575012971,0.903430373459072,351.1164255142212
samsum,opt-1.3b,top-p nucleus multinomial sampling,0.40643711977287156,0.15825517766561215,0.3228567623214469,0.3232614280052011,0.9009173254907867,0.9014498149907147,0.9009150634577245,0.43273906262162454,0.1784292755716181,0.35031211547998253,0.35044824945655706,0.9045410645313752,0.9072652368900685,0.9022722552110861,294.8076195716858
samsum,opt-1.3b,multinomial sampling,0.418924173885043,0.1728764517052646,0.3299824043298757,0.3305889730498244,0.8995276777832596,0.9004517381573901,0.8991448555463626,0.4269667561871231,0.17806350869784968,0.34247839339203934,0.342346227604148,0.9024986489351853,0.9058484257504762,0.8995883576162569,314.0895655155182
samsum,opt-1.3b,truncation multinomial sampling,0.4038054147876633,0.15997436372054852,0.31802805862538464,0.319082256091518,0.8992523322870702,0.8984126036549792,0.9005903292585302,0.40641911353226434,0.15883180363929067,0.3179818145704062,0.3181902520569725,0.8987156043559203,0.8999531510694269,0.8979357922033513,351.53084230422974
samsum,opt-1.3b,top-k sampling,0.3476903296911902,0.09790836487770267,0.26431770958500866,0.2647027681546581,0.8946158915390203,0.8886129642710273,0.9011221623715059,0.36448398220288236,0.12472548263849653,0.2754331040707091,0.27552467113388557,0.8945896605868916,0.8906989677630647,0.8989670641984113,324.0220296382904
samsum,opt-2.7b,beam search top-k sampling,0.5056751303345371,0.26656475320418543,0.4247259265768955,0.4250404158362742,0.916266319192486,0.9197902473402612,0.9133668225488545,0.5113000961901116,0.2716550222907491,0.43095001597506416,0.43038432422563305,0.9175825506194025,0.9215174267143557,0.914237265185122,1610.0570945739746
samsum,opt-2.7b,beam search,0.49042407952464195,0.2623094172848367,0.4137162530785192,0.41526007103059465,0.9148870235607948,0.9223430311238324,0.9080414727882102,0.5050500481926954,0.27025347772529473,0.4279562608542372,0.42710129235109,0.9174242507989299,0.9251333543523619,0.9103551603790022,1527.3506617546082
samsum,opt-2.7b,grouped beam search,0.4867587633359944,0.24618106026388142,0.40316346800222247,0.4032569155250344,0.9141074786951513,0.9209218783143126,0.9078881770004461,0.49528315842021187,0.24546414954502488,0.4124966855179788,0.41192863005639757,0.9161384595473898,0.9240455533558632,0.9088331275370531,1368.9655179977417
samsum,opt-2.7b,beam search multinomial sampling,0.48969332504097607,0.23375154067023596,0.40029802105490775,0.39989818733188587,0.9128249118357529,0.9139122639173343,0.9123400214277668,0.49392449343666284,0.24276416911163692,0.40841385630805815,0.4080853567069896,0.915632100332351,0.9187994157583868,0.9129568260522407,1119.2513308525085
samsum,opt-2.7b,contrastive search,0.49343055153543314,0.24194254511370894,0.4043610430011403,0.40484165983619,0.9117816075866605,0.9125862776497264,0.9114225330176177,0.4993971353636991,0.25660616189743835,0.41865072859173547,0.41766800509188357,0.9154581708494706,0.9190117756089011,0.9124087135288159,793.3082461357117
samsum,opt-2.7b,greedy decoding,0.4813300157032382,0.22835982798591636,0.3951046170489926,0.39559922497892586,0.9101407005463118,0.9106128657305682,0.9101364465407383,0.49078116071918143,0.24158979543463008,0.4062210919345231,0.40557833049636305,0.9138884288924081,0.9175056297700483,0.9107661073315566,474.758549451828
samsum,opt-2.7b,top-p nucleus top-k sampling,0.47714947013499015,0.22839172801745106,0.3972365558295491,0.39811341486557256,0.9093212117383509,0.9085088342796137,0.9106904481664116,0.48444513583242604,0.2365953210173051,0.3985316374290888,0.397975361276405,0.9135641101952438,0.9161935953721313,0.9114489274438339,459.90155029296875
samsum,opt-2.7b,multinomial sampling,0.4376020879784397,0.19606223416645935,0.35319502854007545,0.3534394847853926,0.9053465915314945,0.9071591260992451,0.9041412465366316,0.4622902050520459,0.20672569128240198,0.3756214122535438,0.3755181156287367,0.9098957501924955,0.9117153692303706,0.908574364488087,505.9423928260803
samsum,opt-2.7b,truncation multinomial sampling,0.4417233429349791,0.1865896586023783,0.33622492919487745,0.3377811613920969,0.9036691961465059,0.902334694509153,0.9054702564522072,0.43826356149840384,0.18751444213878987,0.3475948064891991,0.34707379028141067,0.904489731905079,0.9053711806752597,0.904061765533955,532.6581046581268
samsum,opt-2.7b,top-p nucleus multinomial sampling,0.4149198283341907,0.16351488851049495,0.3153904234843793,0.31588237671070607,0.9010636203082991,0.9010261635721466,0.9016072624995385,0.4254858046769731,0.17006664389151688,0.3324832656973367,0.3321589563157853,0.9018888013557927,0.9021261644450737,0.9021188181544108,529.151713848114
samsum,opt-2.7b,top-k sampling,0.4022044986463873,0.1341987893802673,0.30167478038453244,0.30274236720453285,0.8959675777105638,0.893672322049553,0.8986629549367928,0.39984582865645746,0.14826912037111023,0.30854782874743264,0.3080365000299879,0.8975520270793574,0.8962895715192998,0.8992550283561259,565.1171357631683
samsum,opt-6.7b,beam search,0.5118782297828641,0.2656824599312079,0.43659889961381887,0.4358453410856108,0.9180919550083302,0.9244864722828806,0.9122947020295226,0.5100923194962835,0.2896155983186557,0.4415398429094337,0.44175692487723717,0.9188782713934325,0.9272880602232266,0.911138126410553,1691.440519809723
samsum,opt-6.7b,contrastive search,0.5189221426672376,0.2676897241226412,0.43348870812887974,0.4337677185870933,0.9178769934324571,0.9193405913717952,0.916843146453669,0.5059561369176659,0.26870063528610777,0.42709861555278494,0.4264615687865293,0.9169284399321374,0.9216514357862601,0.9127695601938408,1099.2974095344543
samsum,opt-6.7b,beam search multinomial sampling,0.5043458688096427,0.26297352806173213,0.4280868896998401,0.429436507888851,0.9170216741385283,0.9237768900247267,0.9109382872228269,0.5047905654743114,0.2789726595956048,0.43469400378593603,0.43494130478179305,0.9172112114263542,0.9251652803176489,0.9099268892891387,1735.3649694919586
samsum,opt-6.7b,grouped beam search,0.5011887088735041,0.2572090902486785,0.42629187957718817,0.42593489283679803,0.9169740250081192,0.9232604290232246,0.9112589425510831,0.5040135176694771,0.27447530551451893,0.43270046011457974,0.432576427570452,0.9173539489762396,0.9262567906298189,0.9091183124735533,1623.5239613056183
samsum,opt-6.7b,beam search top-k sampling,0.5044939590034222,0.2654800864872754,0.42709109996138833,0.4276035073806458,0.9169509572747313,0.9210411825297792,0.9133955733275708,0.5099590507635894,0.27522803726345557,0.43296064500458425,0.43268686803020984,0.9176926587381934,0.9234024070849203,0.9125687870787177,1038.4385917186737
samsum,opt-6.7b,greedy decoding,0.5118512394767805,0.2621781969933492,0.4260389746474627,0.42659456839200655,0.9163519394250563,0.9176533685790168,0.9155124425888062,0.5063510779759397,0.2712253067414763,0.42894048745077024,0.4284012477514635,0.9169507813395452,0.9216484167636969,0.9128139291199718,586.9365680217743
samsum,opt-6.7b,top-p nucleus multinomial sampling,0.47879650878986146,0.22887952588858787,0.3953265451103578,0.3932164463763777,0.9116992943080855,0.911485606505547,0.9124020014280154,0.48353330452838755,0.23757255812913325,0.39976376277920916,0.39972108160301106,0.9128212739550878,0.9159630791026012,0.910195792623783,657.2785050868988
samsum,opt-6.7b,top-p nucleus top-k sampling,0.4678352474127083,0.23562905982639618,0.3936484169255584,0.3935354713555324,0.9105702704853482,0.9118042720688714,0.9098619244716786,0.49264715954008936,0.25169931931617173,0.41086451357600534,0.410558956593597,0.9152735838523278,0.9187477118948586,0.9123264532968384,645.7723734378815
samsum,opt-6.7b,truncation multinomial sampling,0.45105885114021715,0.19096996941690375,0.3691148026040981,0.36805570907233787,0.9085801751525314,0.9087660687941091,0.9089534805144792,0.4739422182501998,0.22857243900695107,0.38871187835867715,0.3879880534262664,0.9116509959956811,0.9153445745853569,0.908508121603429,634.5075001716614
samsum,opt-6.7b,multinomial sampling,0.45321264811683765,0.20638651168328603,0.36651806996036473,0.3655559668688921,0.907256563504537,0.9057428608705969,0.9093018542101354,0.454952644902343,0.20327758654944247,0.3679593188718603,0.3676834561899793,0.9088401687450898,0.9109356668988136,0.9073053791263892,647.6328871250153
samsum,opt-6.7b,top-k sampling,0.4155788128991455,0.16852640699396057,0.3304379158225397,0.329593179488473,0.9012872267652441,0.8996551125137894,0.9033874074618021,0.42411853787787357,0.1727302027603216,0.33707329104556594,0.3368601677329932,0.9025078462448167,0.9033334481556046,0.9021397634740278,712.252739906311
samsum,opt-13b,beam search top-k sampling,0.5025758059083119,0.26059229465995504,0.4147230924293258,0.41548323779946517,0.9160456826657425,0.9153600600030687,0.9171466135684355,0.5063577822814462,0.26406534441241125,0.4208700783735516,0.4203883716728582,0.9164139910786434,0.9173324475649367,0.9160449749384171,2413.9252343177795
samsum,opt-13b,beam search,0.4869618835193674,0.25594488090331424,0.42141394227885665,0.422322251234169,0.9147042359834836,0.9204004451080605,0.9095565912164287,0.5036190225547545,0.2764396576396667,0.43024709107563275,0.42997149910263943,0.9175220644226587,0.9257505241331163,0.9099561822428953,2510.2741792201996
samsum,opt-13b,beam search multinomial sampling,0.4813654831173728,0.2407849150083753,0.41280029753545555,0.4116832291418211,0.9136735730701022,0.923746743319947,0.9042378767037097,0.4940437032425176,0.2629412648435545,0.4203744286570212,0.41999088582157273,0.9157985639513921,0.9250310395954584,0.9072673477969326,2676.0831751823425
samsum,opt-13b,grouped beam search,0.47010341651971055,0.24778640501621912,0.41162690455970297,0.41004455816336743,0.9130118842478152,0.9182320487352065,0.9082987720583692,0.497884649740924,0.26827483256217244,0.42321092961599216,0.4232663891839449,0.9159207219605917,0.9223777619764773,0.9100758651674012,2574.4709174633026
samsum,opt-13b,contrastive search,0.4649090812452016,0.2311729181120441,0.3979186627119442,0.39595584179397864,0.9113128935849225,0.9144667593049415,0.9086489375726676,0.5010527979794196,0.26162626079922346,0.42066803391959096,0.42048849185544007,0.9156812554605133,0.9207242281882317,0.9111962522924747,1792.239829301834
samsum,opt-13b,greedy decoding,0.4624316393343427,0.2269693466576579,0.39892817593827906,0.39694119036578523,0.9111134034615976,0.9145315179118404,0.908223827679952,0.4906107714757859,0.24346160306608297,0.4082268701826347,0.408277272068271,0.9136112761002612,0.918797924696162,0.9089668031431671,1095.276240348816
samsum,opt-13b,top-p nucleus multinomial sampling,0.45777574742826804,0.22027392124387596,0.3765316305999824,0.37578104672913293,0.9090059944141058,0.9110821375140438,0.9073785138718876,0.47835026832854005,0.2332946224655208,0.39240962682124236,0.39240044851910083,0.9121498723897596,0.9154555024681511,0.9093556361175137,1135.8557500839233
samsum,opt-13b,top-p nucleus top-k sampling,0.43579453882466096,0.19919644332561254,0.36435625282983475,0.3642366030430375,0.9079685807228088,0.911149779955546,0.9053171895168446,0.4579940154357034,0.2010806229462211,0.364313343022697,0.36404100639629966,0.9088288197732816,0.9111619115749121,0.906976338198479,1184.729407787323
samsum,opt-13b,truncation multinomial sampling,0.44520026305443416,0.184911580466795,0.36063311751314886,0.359691648105098,0.9046168327331543,0.9044633036778297,0.9051835301481648,0.44441403396813706,0.19785219422456965,0.36059942216253116,0.36028458877881253,0.9051438154463949,0.9082379314925645,0.9025356549046415,1165.234138727188
samsum,opt-13b,multinomial sampling,0.4301106353706703,0.1905601915354082,0.35435499476792215,0.35308937668569607,0.9032897456192676,0.9035731627617354,0.9035532253759878,0.4603566089395488,0.21245549457462914,0.3765648442277035,0.3767499115382863,0.9089395133858054,0.9121313106737149,0.9062274782503336,1169.4085528850555
samsum,opt-13b,top-k sampling,0.3810642916622815,0.13172818744563652,0.2969316844367597,0.2985072234728872,0.8945809889722753,0.8919091364483774,0.8976581700054216,0.39101230049928426,0.1448995560357307,0.30290081089336846,0.3029538075912804,0.8961461474607278,0.8962590676960928,0.8964849212667444,1262.566727399826
samsum,opt-30b,beam search multinomial sampling,0.497507740762401,0.26254938176657344,0.42885503493804755,0.4274088458131641,0.9167191202257886,0.9227183917422354,0.9112872503421925,0.48433822238238566,0.2509161755969549,0.41048564347613364,0.41055699058544404,0.914214542569986,0.9227293987413903,0.9063540123612307,4708.941592931747
samsum,opt-30b,beam search,0.4906370258728549,0.25971786284649206,0.4165473341789386,0.4176746456386714,0.9151470609653143,0.919422447681427,0.9115178364294546,0.4880975172391906,0.25974521912263504,0.4153741863287215,0.415821563884041,0.9139904892197168,0.9202140445237631,0.9084220844456273,3178.2479515075684
samsum,opt-30b,grouped beam search,0.48976966892368323,0.25955281465104163,0.4157646669749874,0.4166422292111712,0.9148678345444762,0.919219869154471,0.9111643882445347,0.48758464695921055,0.2585222633431798,0.4148933379964027,0.41537425058674093,0.9140577222401406,0.9204249712428185,0.9083375432261326,4532.978989601135
samsum,opt-30b,beam search top-k sampling,0.5054838104213495,0.27115893953072245,0.43308507653884565,0.432243420131702,0.9145541161666682,0.9131823940041625,0.9165156763276936,0.4952636248173149,0.25541181375291033,0.41400184484484914,0.4140529565231933,0.9142665735676757,0.9159446944538344,0.9131757109010904,4385.986318349838
